id_soal,teks,soal,jawaban,jawaban_benar,materi,kode_teks,jumlah_dikerjakan,jumlah_benar,kategori_soal
li23,"Teks 1.
1Dikutip dari situs Kementerian Kesehatan, tingginya konsumsi gula harian menyebabkan kadar gula dalam darah meningkat ..... hormon insulin menjadi tidak sensitif terhadap gula. 2Kadar gula dalam darahpun menjadi tinggi dan menyebabkan penyakit kencing manis. 3Diabetes dapat memicu komplikasi penyakit lain. 4Menteri Kesehatan Budi Gunadi Sadikin pada Senin (26/9) menyebut diabetes sebagai “Ibu dari segala penyakit” karena bisa memicu penyakit ginjal, stroke, jantung, hingga penyakit tidak menular lainnya. 5Budi pun mengimbau masyarakat-masyarakat untuk mengurangi konsumsi gula.
6Menurut catatan CISDI, tingkat konsumsi minuman berpemanis dalam kemasan di Indonesia meningkat 15 kali lipat dari 51 juta liter pada 1996 menjadi 780 juta liter pada 2014. 7Indonesia bahkan menjadi negara ketiga dengan konsumsi MBDK tertinggi di Asia Tenggara pada 2020. 8Jumlah penderita diabetes di Indonesia mencapai 19,47 juta orang pada 2021, dan International Diabetes Federation (IDF) memperkirakan jumlahnya akan meningkat menjadi 28,57 juta pada 2045. 9Indonesia menjadi negara dengan kelima dengan penderita diabetes terbanyak di dunia. 10Akibatnya, beban biaya kesehatan akibat penyakit tidak menular yang ditanggung pemerintah menurut data BPJS Kesehatan pada 2019 pun mencapai Rp20,27 triliun.
11Wacana untuk mengenakan cukai pada minuman berpemanis telah muncul sejak 2016. 12Menurut CISDI, penerapan cukai sebesar 20% efektif untuk menurunkan konsumsi MBDK hingga 24% dan mencegah 1,4 juta kasus diabetes selama 25 tahun. 13Pola serupa juga telah tampak di beberapa negara. 14Meksiko berhasil menurunkan jumlah pembelian MBDK sebesar 19% melalui penerapan cukai MBDK sebesar 10% dan diperkirakan akan lebih efektif bila tarif tersebut ditingkatkan. 15Selain itu, kebijakan cukai MBDK di Inggris mendorong penurunan kadar gula sebesar 11% pada 2016-2017.",Jika ingin menulis satu paragraf baru setelah paragraf akhir maka gagasan yang tepat untuk dibahas adalah...,"A. Akibat MBDK
B. Penjelasan lebih lanjut terkait tingkat masyarakat mengonsumsi MBDK
C. Diabetes akibat MBDK
D. Penjelasan lebih lanjut terkait cukai MBDK
E. Penyakit-penyakit akibat MBDK",D. Penjelasan lebih lanjut terkait cukai MBDK,Pembahasan berikutnya,a4,833,703,mudah
li24,"Teks 1.
1Dikutip dari situs Kementerian Kesehatan, tingginya konsumsi gula harian menyebabkan kadar gula dalam darah meningkat ..... hormon insulin menjadi tidak sensitif terhadap gula. 2Kadar gula dalam darahpun menjadi tinggi dan menyebabkan penyakit kencing manis. 3Diabetes dapat memicu komplikasi penyakit lain. 4Menteri Kesehatan Budi Gunadi Sadikin pada Senin (26/9) menyebut diabetes sebagai “Ibu dari segala penyakit” karena bisa memicu penyakit ginjal, stroke, jantung, hingga penyakit tidak menular lainnya. 5Budi pun mengimbau masyarakat-masyarakat untuk mengurangi konsumsi gula.
6Menurut catatan CISDI, tingkat konsumsi minuman berpemanis dalam kemasan di Indonesia meningkat 15 kali lipat dari 51 juta liter pada 1996 menjadi 780 juta liter pada 2014. 7Indonesia bahkan menjadi negara ketiga dengan konsumsi MBDK tertinggi di Asia Tenggara pada 2020. 8Jumlah penderita diabetes di Indonesia mencapai 19,47 juta orang pada 2021, dan International Diabetes Federation (IDF) memperkirakan jumlahnya akan meningkat menjadi 28,57 juta pada 2045. 9Indonesia menjadi negara dengan kelima dengan penderita diabetes terbanyak di dunia. 10Akibatnya, beban biaya kesehatan akibat penyakit tidak menular yang ditanggung pemerintah menurut data BPJS Kesehatan pada 2019 pun mencapai Rp20,27 triliun.
11Wacana untuk mengenakan cukai pada minuman berpemanis telah muncul sejak 2016. 12Menurut CISDI, penerapan cukai sebesar 20% efektif untuk menurunkan konsumsi MBDK hingga 24% dan mencegah 1,4 juta kasus diabetes selama 25 tahun. 13Pola serupa juga telah tampak di beberapa negara. 14Meksiko berhasil menurunkan jumlah pembelian MBDK sebesar 19% melalui penerapan cukai MBDK sebesar 10% dan diperkirakan akan lebih efektif bila tarif tersebut ditingkatkan. 15Selain itu, kebijakan cukai MBDK di Inggris mendorong penurunan kadar gula sebesar 11% pada 2016-2017.",Informasi yang sesuai dengan teks bacaan adalah...,"A. Tingginya konsumsi gula harian dapat berakibat fatal jika dikonsumsi tiap hari
B. Diabetes dapat hadir dari komplikasi penyakit lain yang perlu diwaspadai
C. Indonesia masuk ke Negara kelima penderita diabetes terbanyak dunia
D. Indonesia bahkan menjadi negara ketiga dengan konsumsi MBDK tertinggi di Asia Tenggara setelah Thailand
E. Tingkat konsumsi minuman berpemanis dalam kemasan di Indonesia meningkat 5 kali lipat",C. Indonesia masuk ke Negara kelima penderita diabetes terbanyak dunia,informasi yang sesuai dengan bacaan,a4,360,170,sedang
li25,"Teks 1.
1Dikutip dari situs Kementerian Kesehatan, tingginya konsumsi gula harian menyebabkan kadar gula dalam darah meningkat ..... hormon insulin menjadi tidak sensitif terhadap gula. 2Kadar gula dalam darahpun menjadi tinggi dan menyebabkan penyakit kencing manis. 3Diabetes dapat memicu komplikasi penyakit lain. 4Menteri Kesehatan Budi Gunadi Sadikin pada Senin (26/9) menyebut diabetes sebagai “Ibu dari segala penyakit” karena bisa memicu penyakit ginjal, stroke, jantung, hingga penyakit tidak menular lainnya. 5Budi pun mengimbau masyarakat-masyarakat untuk mengurangi konsumsi gula.
6Menurut catatan CISDI, tingkat konsumsi minuman berpemanis dalam kemasan di Indonesia meningkat 15 kali lipat dari 51 juta liter pada 1996 menjadi 780 juta liter pada 2014. 7Indonesia bahkan menjadi negara ketiga dengan konsumsi MBDK tertinggi di Asia Tenggara pada 2020. 8Jumlah penderita diabetes di Indonesia mencapai 19,47 juta orang pada 2021, dan International Diabetes Federation (IDF) memperkirakan jumlahnya akan meningkat menjadi 28,57 juta pada 2045. 9Indonesia menjadi negara dengan kelima dengan penderita diabetes terbanyak di dunia. 10Akibatnya, beban biaya kesehatan akibat penyakit tidak menular yang ditanggung pemerintah menurut data BPJS Kesehatan pada 2019 pun mencapai Rp20,27 triliun.
11Wacana untuk mengenakan cukai pada minuman berpemanis telah muncul sejak 2016. 12Menurut CISDI, penerapan cukai sebesar 20% efektif untuk menurunkan konsumsi MBDK hingga 24% dan mencegah 1,4 juta kasus diabetes selama 25 tahun. 13Pola serupa juga telah tampak di beberapa negara. 14Meksiko berhasil menurunkan jumlah pembelian MBDK sebesar 19% melalui penerapan cukai MBDK sebesar 10% dan diperkirakan akan lebih efektif bila tarif tersebut ditingkatkan. 15Selain itu, kebijakan cukai MBDK di Inggris mendorong penurunan kadar gula sebesar 11% pada 2016-2017.",Kata yang bercetak tebal dalam teks bacaan terdapat kesalahan yang ditunjukkan dalam kalimat...,"A. (1)
B. (2)
C. (3)
D. (4)
E. (5)",B. (2),kesalahan penulisan,a4,545,210,sulit
li26,"Teks 1.
1Dikutip dari situs Kementerian Kesehatan, tingginya konsumsi gula harian menyebabkan kadar gula dalam darah meningkat ..... hormon insulin menjadi tidak sensitif terhadap gula. 2Kadar gula dalam darahpun menjadi tinggi dan menyebabkan penyakit kencing manis. 3Diabetes dapat memicu komplikasi penyakit lain. 4Menteri Kesehatan Budi Gunadi Sadikin pada Senin (26/9) menyebut diabetes sebagai “Ibu dari segala penyakit” karena bisa memicu penyakit ginjal, stroke, jantung, hingga penyakit tidak menular lainnya. 5Budi pun mengimbau masyarakat-masyarakat untuk mengurangi konsumsi gula.
6Menurut catatan CISDI, tingkat konsumsi minuman berpemanis dalam kemasan di Indonesia meningkat 15 kali lipat dari 51 juta liter pada 1996 menjadi 780 juta liter pada 2014. 7Indonesia bahkan menjadi negara ketiga dengan konsumsi MBDK tertinggi di Asia Tenggara pada 2020. 8Jumlah penderita diabetes di Indonesia mencapai 19,47 juta orang pada 2021, dan International Diabetes Federation (IDF) memperkirakan jumlahnya akan meningkat menjadi 28,57 juta pada 2045. 9Indonesia menjadi negara dengan kelima dengan penderita diabetes terbanyak di dunia. 10Akibatnya, beban biaya kesehatan akibat penyakit tidak menular yang ditanggung pemerintah menurut data BPJS Kesehatan pada 2019 pun mencapai Rp20,27 triliun.
11Wacana untuk mengenakan cukai pada minuman berpemanis telah muncul sejak 2016. 12Menurut CISDI, penerapan cukai sebesar 20% efektif untuk menurunkan konsumsi MBDK hingga 24% dan mencegah 1,4 juta kasus diabetes selama 25 tahun. 13Pola serupa juga telah tampak di beberapa negara. 14Meksiko berhasil menurunkan jumlah pembelian MBDK sebesar 19% melalui penerapan cukai MBDK sebesar 10% dan diperkirakan akan lebih efektif bila tarif tersebut ditingkatkan. 15Selain itu, kebijakan cukai MBDK di Inggris mendorong penurunan kadar gula sebesar 11% pada 2016-2017.",Kalimat manakah yang dapat ditambahkan antara kalimat (2) dan (3)...,"A. Seseorang terkena diabetes dapat dideteksi dengan pemeriksaan gula darah bisa dilakukan dengan menggunakan darah kapiler.
B. Suatu kondisi kronis yang memengaruhi cara tubuh memproses gula darah (glukosa)
C. Pada penderita diabetes lanjut dapat ditemukan keluhan klasik diabetes dan juga keluhan lainnya.
D. Sejumlah penyakit yang mengakibatkan terlalu banyak kadar gula dalam darah (glukosa darah tinggi).
E. Penyakit kencing manis adalah keadaan di mana terjadinya peningkatan kadar gula dara di atas normal atau sering disebut diabetes mellitus.",E. Penyakit kencing manis adalah keadaan di mana terjadinya peningkatan kadar gula darah di atas normal atau sering disebut diabetes mellitus,penambahan kalimat,a4,483,348,mudah
li27,"Teks 1.
1Dikutip dari situs Kementerian Kesehatan, tingginya konsumsi gula harian menyebabkan kadar gula dalam darah meningkat ..... hormon insulin menjadi tidak sensitif terhadap gula. 2Kadar gula dalam darahpun menjadi tinggi dan menyebabkan penyakit kencing manis. 3Diabetes dapat memicu komplikasi penyakit lain. 4Menteri Kesehatan Budi Gunadi Sadikin pada Senin (26/9) menyebut diabetes sebagai “Ibu dari segala penyakit” karena bisa memicu penyakit ginjal, stroke, jantung, hingga penyakit tidak menular lainnya. 5Budi pun mengimbau masyarakat-masyarakat untuk mengurangi konsumsi gula.
6Menurut catatan CISDI, tingkat konsumsi minuman berpemanis dalam kemasan di Indonesia meningkat 15 kali lipat dari 51 juta liter pada 1996 menjadi 780 juta liter pada 2014. 7Indonesia bahkan menjadi negara ketiga dengan konsumsi MBDK tertinggi di Asia Tenggara pada 2020. 8Jumlah penderita diabetes di Indonesia mencapai 19,47 juta orang pada 2021, dan International Diabetes Federation (IDF) memperkirakan jumlahnya akan meningkat menjadi 28,57 juta pada 2045. 9Indonesia menjadi negara dengan kelima dengan penderita diabetes terbanyak di dunia. 10Akibatnya, beban biaya kesehatan akibat penyakit tidak menular yang ditanggung pemerintah menurut data BPJS Kesehatan pada 2019 pun mencapai Rp20,27 triliun.
11Wacana untuk mengenakan cukai pada minuman berpemanis telah muncul sejak 2016. 12Menurut CISDI, penerapan cukai sebesar 20% efektif untuk menurunkan konsumsi MBDK hingga 24% dan mencegah 1,4 juta kasus diabetes selama 25 tahun. 13Pola serupa juga telah tampak di beberapa negara. 14Meksiko berhasil menurunkan jumlah pembelian MBDK sebesar 19% melalui penerapan cukai MBDK sebesar 10% dan diperkirakan akan lebih efektif bila tarif tersebut ditingkatkan. 15Selain itu, kebijakan cukai MBDK di Inggris mendorong penurunan kadar gula sebesar 11% pada 2016-2017.",Pernyataan berikut yang dapat melemahkan gagasan paragraf kedua adalah...,"A. Pola konsumsi masyarakat Indonesia mulai sadar akan produk yang mengandung gula tinggi
B. Masyarakat kurang peduli dengan apa yang mereka konsumsi
C. Kurangnya pengetahuan masyarakat Indonesia terkait hal yang baik untuk dikonsumsi dan tidak
D. Produsen penyedia makanan dan minuman jarang mencantumkan kadar gula yang terkandung dalam produknya
E. Konsumen Indonesia tidak dapat terlepas dari MBDK",A. Pola konsumsi masyarakat Indonesia mulai sadar akan produk yang mengandung gula tinggi,pernyataan yang melemahkan,a4,700,456,sedang
li28,"Teks 1.
1Dikutip dari situs Kementerian Kesehatan, tingginya konsumsi gula harian menyebabkan kadar gula dalam darah meningkat ..... hormon insulin menjadi tidak sensitif terhadap gula. 2Kadar gula dalam darahpun menjadi tinggi dan menyebabkan penyakit kencing manis. 3Diabetes dapat memicu komplikasi penyakit lain. 4Menteri Kesehatan Budi Gunadi Sadikin pada Senin (26/9) menyebut diabetes sebagai “Ibu dari segala penyakit” karena bisa memicu penyakit ginjal, stroke, jantung, hingga penyakit tidak menular lainnya. 5Budi pun mengimbau masyarakat-masyarakat untuk mengurangi konsumsi gula.
6Menurut catatan CISDI, tingkat konsumsi minuman berpemanis dalam kemasan di Indonesia meningkat 15 kali lipat dari 51 juta liter pada 1996 menjadi 780 juta liter pada 2014. 7Indonesia bahkan menjadi negara ketiga dengan konsumsi MBDK tertinggi di Asia Tenggara pada 2020. 8Jumlah penderita diabetes di Indonesia mencapai 19,47 juta orang pada 2021, dan International Diabetes Federation (IDF) memperkirakan jumlahnya akan meningkat menjadi 28,57 juta pada 2045. 9Indonesia menjadi negara dengan kelima dengan penderita diabetes terbanyak di dunia. 10Akibatnya, beban biaya kesehatan akibat penyakit tidak menular yang ditanggung pemerintah menurut data BPJS Kesehatan pada 2019 pun mencapai Rp20,27 triliun.
11Wacana untuk mengenakan cukai pada minuman berpemanis telah muncul sejak 2016. 12Menurut CISDI, penerapan cukai sebesar 20% efektif untuk menurunkan konsumsi MBDK hingga 24% dan mencegah 1,4 juta kasus diabetes selama 25 tahun. 13Pola serupa juga telah tampak di beberapa negara. 14Meksiko berhasil menurunkan jumlah pembelian MBDK sebesar 19% melalui penerapan cukai MBDK sebesar 10% dan diperkirakan akan lebih efektif bila tarif tersebut ditingkatkan. 15Selain itu, kebijakan cukai MBDK di Inggris mendorong penurunan kadar gula sebesar 11% pada 2016-2017.",Kalimat manakah yang menunjukkan pemborosan kata...,"A. (6)
B. (7)
C. (8)
D. (9)
E. (10)",D. (9),pemborosan kata,a4,10,0,sulit
li29,"Teks 1.
1Dikutip dari situs Kementerian Kesehatan, tingginya konsumsi gula harian menyebabkan kadar gula dalam darah meningkat ..... hormon insulin menjadi tidak sensitif terhadap gula. 2Kadar gula dalam darahpun menjadi tinggi dan menyebabkan penyakit kencing manis. 3Diabetes dapat memicu komplikasi penyakit lain. 4Menteri Kesehatan Budi Gunadi Sadikin pada Senin (26/9) menyebut diabetes sebagai “Ibu dari segala penyakit” karena bisa memicu penyakit ginjal, stroke, jantung, hingga penyakit tidak menular lainnya. 5Budi pun mengimbau masyarakat-masyarakat untuk mengurangi konsumsi gula.
6Menurut catatan CISDI, tingkat konsumsi minuman berpemanis dalam kemasan di Indonesia meningkat 15 kali lipat dari 51 juta liter pada 1996 menjadi 780 juta liter pada 2014. 7Indonesia bahkan menjadi negara ketiga dengan konsumsi MBDK tertinggi di Asia Tenggara pada 2020. 8Jumlah penderita diabetes di Indonesia mencapai 19,47 juta orang pada 2021, dan International Diabetes Federation (IDF) memperkirakan jumlahnya akan meningkat menjadi 28,57 juta pada 2045. 9Indonesia menjadi negara dengan kelima dengan penderita diabetes terbanyak di dunia. 10Akibatnya, beban biaya kesehatan akibat penyakit tidak menular yang ditanggung pemerintah menurut data BPJS Kesehatan pada 2019 pun mencapai Rp20,27 triliun.
11Wacana untuk mengenakan cukai pada minuman berpemanis telah muncul sejak 2016. 12Menurut CISDI, penerapan cukai sebesar 20% efektif untuk menurunkan konsumsi MBDK hingga 24% dan mencegah 1,4 juta kasus diabetes selama 25 tahun. 13Pola serupa juga telah tampak di beberapa negara. 14Meksiko berhasil menurunkan jumlah pembelian MBDK sebesar 19% melalui penerapan cukai MBDK sebesar 10% dan diperkirakan akan lebih efektif bila tarif tersebut ditingkatkan. 15Selain itu, kebijakan cukai MBDK di Inggris mendorong penurunan kadar gula sebesar 11% pada 2016-2017.",Pernyataan yang mengandung maksud serupa dengan pernyataan “Ibu dari segala penyakit” pada kalimat (4) adalah...,"A. Ibu mengasuh dan mendidik anaknya hingga dewasa
B. Saya khawatir akan kondisi kesehatan ibu saya saat ini
C. Kemana pun saya melangkah, tempat ternyaman dan selalu dihati hanya Ibu Pertiwi
D. Ibu datang ke rumah sakit untuk memerika tingkat gula darahnya
E. Kasih sayang ibu tak tergantikan","C. Kemanapun saya melangkah, tempat ternyaman dan selalu dihati hanya Ibu Pertiwi",pernyataan yang memiliki makna sama,a4,23,5,sulit
li30,"Teks 2.
1Bangsa Filipina diperkirakan menjadi orang Asia pertama yang bermukim di Amerika Serikat, sebelum menjadi sebuah negara. 2Mereka kemungkinan besar tinggal di rumah panggung yang ditinggikan di atas tanah rawa di luar New Orleans. 3Hanya berjarak sekitar lima mil ke Hilir Sungai dari balkon-balkon berenda besi di French Quarter New Orleans, bangunan dari semen yang cerah dan bar yang riuh membuka jalan menuju lanskap yang lebih tenang yang ditutupi rerumputan rawa liar dan lumpur tebal. 4Para nelayan menjual udang segar di sepanjang jalan yang memotong Paroki St Bernard saat perahu mereka terombang-ambing di bayou (badan air rawa) di dekatnya.
5Pinggiran kota berusia 200 tahun yang tenang itu terkenal dengan industri perikanan dan geografinya yang unik. 6Ia muncul di peta pantai timur Louisiana seperti gelombang puncak dan kemudian terpecah menjadi puluhan pulau-pulau dan rawa ke Teluk Meksiko. 7Di sini, di Danau Borgne, tempat burung camar menyelam mencari ikan trout dan badai yang tiba-tiba menerjang kapal secara teratur, adalah tempat Saint Malo pernah berdiri.",Ilustrasi yang tepat untuk ditambahkan dalam teks bacaan adalah...,"A. Bagan jumlah penduduk Filipina yang bermukim di Amerika
B. Diagram jumlah penduduk Filipina dan daerah Asia lainnya yang bermukim di sekitar Danau Borgne
C. Gambar ilustrasi pemukiman dan daerah rawa di sekitar Danau Borgne
D. Gambar peta pantai timur Louisiana
E. Video dokumentasi penduduk pemukiman di Danau Borgne",C. Gambar ilustrasi pemukiman dan daerah rawa di sekitar Danau Borgne,ilustrasi sesuai bacaan,a5,767,513,sedang
li31,"Teks 2.
1Bangsa Filipina diperkirakan menjadi orang Asia pertama yang bermukim di Amerika Serikat, sebelum menjadi sebuah negara. 2Mereka kemungkinan besar tinggal di rumah panggung yang ditinggikan di atas tanah rawa di luar New Orleans. 3Hanya berjarak sekitar lima mil ke Hilir Sungai dari balkon-balkon berenda besi di French Quarter New Orleans, bangunan dari semen yang cerah dan bar yang riuh membuka jalan menuju lanskap yang lebih tenang yang ditutupi rerumputan rawa liar dan lumpur tebal. 4Para nelayan menjual udang segar di sepanjang jalan yang memotong Paroki St Bernard saat perahu mereka terombang-ambing di bayou (badan air rawa) di dekatnya.
5Pinggiran kota berusia 200 tahun yang tenang itu terkenal dengan industri perikanan dan geografinya yang unik. 6Ia muncul di peta pantai timur Louisiana seperti gelombang puncak dan kemudian terpecah menjadi puluhan pulau-pulau dan rawa ke Teluk Meksiko. 7Di sini, di Danau Borgne, tempat burung camar menyelam mencari ikan trout dan badai yang tiba-tiba menerjang kapal secara teratur, adalah tempat Saint Malo pernah berdiri.",Informasi yang tidak terdapat dalam teks adalah...,"A. Penduduk Filipina yang bermukim di sana tinggal di rumah panggung yang ditinggikan di atas tanah rawa
B. Bangsa Filipina diduga adalah orang dari Asia pertama yang berpindah lalu bermukim di Amerika
C. Masyarakat Filipina yang bermukim di sana terkenal dengan geografinya yang unik
D. Sejarah Filipina menduduki Amerika terjadi sebelum Amerika menjadi negara
E. Penduduk Filipina yang bermukim di sana hidup makmur dengan bidang perkebunan yang mereka kembangkan",E. Penduduk Filipina yang bermukim di sana hidup makmur dengan bidang perkebunan yang mereka kembangkan,informasi yang tidak sesuai dengan bacaan,a5,617,445,mudah
li32,"Teks 2.
1Bangsa Filipina diperkirakan menjadi orang Asia pertama yang bermukim di Amerika Serikat, sebelum menjadi sebuah negara. 2Mereka kemungkinan besar tinggal di rumah panggung yang ditinggikan di atas tanah rawa di luar New Orleans. 3Hanya berjarak sekitar lima mil ke Hilir Sungai dari balkon-balkon berenda besi di French Quarter New Orleans, bangunan dari semen yang cerah dan bar yang riuh membuka jalan menuju lanskap yang lebih tenang yang ditutupi rerumputan rawa liar dan lumpur tebal. 4Para nelayan menjual udang segar di sepanjang jalan yang memotong Paroki St Bernard saat perahu mereka terombang-ambing di bayou (badan air rawa) di dekatnya.
5Pinggiran kota berusia 200 tahun yang tenang itu terkenal dengan industri perikanan dan geografinya yang unik. 6Ia muncul di peta pantai timur Louisiana seperti gelombang puncak dan kemudian terpecah menjadi puluhan pulau-pulau dan rawa ke Teluk Meksiko. 7Di sini, di Danau Borgne, tempat burung camar menyelam mencari ikan trout dan badai yang tiba-tiba menerjang kapal secara teratur, adalah tempat Saint Malo pernah berdiri.",Penulisan huruf kapital yang salah ditunjukkan dalam kalimat...,"A. (1)
B. (2)
C. (3)
D. (4)
E. (5)",C. (3),kesalahan penulisan,a5,595,486,mudah
li33,"Teks 2.
1Bangsa Filipina diperkirakan menjadi orang Asia pertama yang bermukim di Amerika Serikat, sebelum menjadi sebuah negara. 2Mereka kemungkinan besar tinggal di rumah panggung yang ditinggikan di atas tanah rawa di luar New Orleans. 3Hanya berjarak sekitar lima mil ke Hilir Sungai dari balkon-balkon berenda besi di French Quarter New Orleans, bangunan dari semen yang cerah dan bar yang riuh membuka jalan menuju lanskap yang lebih tenang yang ditutupi rerumputan rawa liar dan lumpur tebal. 4Para nelayan menjual udang segar di sepanjang jalan yang memotong Paroki St Bernard saat perahu mereka terombang-ambing di bayou (badan air rawa) di dekatnya.
5Pinggiran kota berusia 200 tahun yang tenang itu terkenal dengan industri perikanan dan geografinya yang unik. 6Ia muncul di peta pantai timur Louisiana seperti gelombang puncak dan kemudian terpecah menjadi puluhan pulau-pulau dan rawa ke Teluk Meksiko. 7Di sini, di Danau Borgne, tempat burung camar menyelam mencari ikan trout dan badai yang tiba-tiba menerjang kapal secara teratur, adalah tempat Saint Malo pernah berdiri.",Kalimat yang menunjukkan pemborosan kata ditunjukkan dalam kalimat...,"A. (2)
B. (4)
C. (5)
D. (6)
E. (7)",D. (6),pemborosan kata,a5,76,52,sedang
li34,"Teks 2.
1Bangsa Filipina diperkirakan menjadi orang Asia pertama yang bermukim di Amerika Serikat, sebelum menjadi sebuah negara. 2Mereka kemungkinan besar tinggal di rumah panggung yang ditinggikan di atas tanah rawa di luar New Orleans. 3Hanya berjarak sekitar lima mil ke Hilir Sungai dari balkon-balkon berenda besi di French Quarter New Orleans, bangunan dari semen yang cerah dan bar yang riuh membuka jalan menuju lanskap yang lebih tenang yang ditutupi rerumputan rawa liar dan lumpur tebal. 4Para nelayan menjual udang segar di sepanjang jalan yang memotong Paroki St Bernard saat perahu mereka terombang-ambing di bayou (badan air rawa) di dekatnya.
5Pinggiran kota berusia 200 tahun yang tenang itu terkenal dengan industri perikanan dan geografinya yang unik. 6Ia muncul di peta pantai timur Louisiana seperti gelombang puncak dan kemudian terpecah menjadi puluhan pulau-pulau dan rawa ke Teluk Meksiko. 7Di sini, di Danau Borgne, tempat burung camar menyelam mencari ikan trout dan badai yang tiba-tiba menerjang kapal secara teratur, adalah tempat Saint Malo pernah berdiri.","Pertanyaan berikut jika ditambahkan dalam teks bacaan akan tepat jika diletakkan pada bagian...
Saint Malo adalah pemukiman permanen Filipina pertama di Amerika Serikat dan pemukiman permanen Asia tertua yang diketahui di negara itu.","A. Menjadi paragraf pembuka teks tersebut
B. Menjadi gagasan untuk menulis paragraf baru setelah paragraf akhir
C. Sebelum kalimat (5)
D. Setelah kalimat (4)
E. Di antara kalimat (6) dan kalimat (7)",B. Menjadi gagasan untuk menulis paragraf baru setelah paragraf akhir,penambahan kalimat,a5,780,538,sedang
li35,"1Kerangka bangkai harimau tasmania terakhir yang diketahui –diduga hilang selama 85 tahun–ditemukan di sebuah lemari museum di Australia. 2Hewan yang dalam Bahasa Inggris disebut thylacine itu mati di penangkaran di Kebun Binatang Hobart pada tahun 1936 dan bangkainya diberikan ke museum setempat. 3Tetapi apa yang terjadi pada kerangka dan kulitnya setelah itu menjadi misteri, sampai sekarang.
4Museum dan Galeri Seni Tasmania kehilangan jejak bangkai itu, dan menduga telah dibuang. 5Penelitian terbaru menemukan bahwa ternyata selama ini kerangka harimau itu berada di museum dan telah terawetkan ...... tidak dikatalogkan dengan benar. 6Tetapi dia, dan salah seorang kurator museum menemukan laporan yang ditulis seorang taksidermis yang tidak dipublikasikan. 7Penemuan itu mendorong pengkajian ulang koleksi museum. 8Mereka menemukan spesimen harimau tasmania betina yang hilang di sebuah lemari di departemen pendidikan museum.
9Spesimen itu telah dibawa berkeliling Australia untuk pameran tetapi para staf-staf tidak menyadari bahwa kerangka itu adalah thylacine terakhir, kata kurator Kathryn Medlock kepada Australian Broadcasting Corporation (ABC). 10Kulit dan kerangka individu terakhir dari spesiesnya itu sekarang dipajang di museum di Hobart. 11Diyakini pernah hidup di seluruh Australia, populasi thylacine menurun karena dampak dari manusia dan kalah bersaing dengan spesies anjing liar Australia, dingo. 12Akhirnya hewan mamalia berkantung (marsupial) itu hanya ditemukan di pulau Tasmania, tempat ia akhirnya diburu hingga punah.",Penggunaan tanda baca tidak tepat ditunjukkan dalam kalimat...,"A. (1)
B. (2)
C. (5)
D. (6)
E. (7)",D. (6),kesalahan penulisan,a6,743,182,sulit
li36,"1Kerangka bangkai harimau tasmania terakhir yang diketahui –diduga hilang selama 85 tahun–ditemukan di sebuah lemari museum di Australia. 2Hewan yang dalam Bahasa Inggris disebut thylacine itu mati di penangkaran di Kebun Binatang Hobart pada tahun 1936 dan bangkainya diberikan ke museum setempat. 3Tetapi apa yang terjadi pada kerangka dan kulitnya setelah itu menjadi misteri, sampai sekarang.
4Museum dan Galeri Seni Tasmania kehilangan jejak bangkai itu, dan menduga telah dibuang. 5Penelitian terbaru menemukan bahwa ternyata selama ini kerangka harimau itu berada di museum dan telah terawetkan ...... tidak dikatalogkan dengan benar. 6Tetapi dia, dan salah seorang kurator museum menemukan laporan yang ditulis seorang taksidermis yang tidak dipublikasikan. 7Penemuan itu mendorong pengkajian ulang koleksi museum. 8Mereka menemukan spesimen harimau tasmania betina yang hilang di sebuah lemari di departemen pendidikan museum.
9Spesimen itu telah dibawa berkeliling Australia untuk pameran tetapi para staf-staf tidak menyadari bahwa kerangka itu adalah thylacine terakhir, kata kurator Kathryn Medlock kepada Australian Broadcasting Corporation (ABC). 10Kulit dan kerangka individu terakhir dari spesiesnya itu sekarang dipajang di museum di Hobart. 11Diyakini pernah hidup di seluruh Australia, populasi thylacine menurun karena dampak dari manusia dan kalah bersaing dengan spesies anjing liar Australia, dingo. 12Akhirnya hewan mamalia berkantung (marsupial) itu hanya ditemukan di pulau Tasmania, tempat ia akhirnya diburu hingga punah.",Kalimat yang mengandung kesalahan penulisan kata adalah...,"A. (4)
B. (5)
C. (6)
D. (7)
E. (8)",A. (4),kesalahan penulisan,a6,361,37,sulit
