id_soal,teks,soal,jawaban,jawaban_benar,materi,kode_teks,jumlah_dikerjakan,jumlah_benar,kategori_soal
li34,"As the coronavirus (COVID-19) started to spread worldwide, there have been a plethora of conspiracy theories roaming internet forums alleging the virus's source in an attempt to make sense of the pandemic that has crippled the global community. Prominent themes coming from these theories try to link the source of the coronavirus to a Chinese classified biologicl weapons program located in Wuhan, while the other major theory links the pandemic to a grand design intentionally made by major pharmaceutical companies.
Entrepreneur Bill Gates is also being blamed for the cause of COVID-19, together with the World Health Organization (WHO) as the alleged culprit. This begs the question of whether there are any truths behind these allegations. Talking more about the virus, the researcher said that the SARS CoV-2 might naturally undergo an evolution now that enables it to survive natural selection that ends up sparking illnesses.
A researcher at the Department of Microbiology of Hasanuddin University's Faculty of Medicine, Rizalinda Syahril, said that the allegations have yet been proven with concrete evidence. Syahril said that the virus has already been identified since 1965 as at the time, it infected mammals and birds, causing enteritis in cows and swine. The virus then affected the respiratory systems of poultry and eventually humans. “The virus spread to numerous regions such as America, Europe, due to failing to stop the chain of transmissions,” said Syahril.",The writer’s background to write this passage is to...,"(A) Explain the spread of Coronavirus to human
(B) Show the evolution process of Coronavirus
(C) Mention the regions infected by Coronavirus
(D) Give the statement from Sultan Hasanuddin researcher about Coronavirus
(E) Tell the facts about Coronavirus to clarify conspiracy",(E) Tell the facts about Coronavirus to clarify conspiracy theories behind it,the background of text,a12,217,40,3
li35,"There have been a number of differences in the way geography is now to be approached in the National Curriculum. It was decided that there would be a renewed emphasis on spatial knowledge, as well as the human and physical processes. This should cover some technical procedures such as using grid references. There should also be a renewed commitment towards the concept of fieldwork and the use of maps, as well as written communication.
Dealing with geography, the National Curriculum includes certain topics, but not necessarily how they should be taught. For example, the focus at key stage 1 is developing knowledge about the United Kingdom and the world. Students should study certain fact such as the world’s seven continents and their locations. They should be able to name and identify the four countries and capital cities of the UK. Trips to London may include extra-curricular education that can aid students‟ understanding of the United Kingdom. They also should be able to identify seasonal weather patterns, identify hot and cold areas of the world, and use world maps and globes to identify the UK and other countries and oceans.
As they progress to key stage 2, students are expected to extend their knowledge to include Europe, North, and South America as well as significant human and physical features. They should be able to identify the position of latitude, longitude, the Equator and other large features of the world such as the Tropics of Cancer and Capricorn.
Students at key stage 2 should study more physical geography including the climate zones, biomes and features such as volcanoes and earthquakes. Trips to destinations such as Iceland could encourage further learning about some of the world’s physical geography. There is a huge emphasis on geographical skills at  this stage. Students should be able to use the eight points of a compass, four and six-figure grid references and keys on Ordinance Survey maps in order to develop their knowledge.",What is the topic of the passage?,"(A) The art of teaching geography.
(B) The world’s physical geography.
(C) Topical approaches in teaching geography.
(D) Different strategies in teaching geography.
(E) The geographical topics in the national curriculum.",(E) The geographical topics in the national curriculum.,Topic,a13,83,65,1
li36,"There have been a number of differences in the way geography is now to be approached in the National Curriculum. It was decided that there would be a renewed emphasis on spatial knowledge, as well as the human and physical processes. This should cover some technical procedures such as using grid references. There should also be a renewed commitment towards the concept of fieldwork and the use of maps, as well as written communication.
Dealing with geography, the National Curriculum includes certain topics, but not necessarily how they should be taught. For example, the focus at key stage 1 is developing knowledge about the United Kingdom and the world. Students should study certain fact such as the world’s seven continents and their locations. They should be able to name and identify the four countries and capital cities of the UK. Trips to London may include extra-curricular education that can aid students‟ understanding of the United Kingdom. They also should be able to identify seasonal weather patterns, identify hot and cold areas of the world, and use world maps and globes to identify the UK and other countries and oceans.
As they progress to key stage 2, students are expected to extend their knowledge to include Europe, North, and South America as well as significant human and physical features. They should be able to identify the position of latitude, longitude, the Equator and other large features of the world such as the Tropics of Cancer and Capricorn.
Students at key stage 2 should study more physical geography including the climate zones, biomes and features such as volcanoes and earthquakes. Trips to destinations such as Iceland could encourage further learning about some of the world’s physical geography. There is a huge emphasis on geographical skills at  this stage. Students should be able to use the eight points of a compass, four and six-figure grid references and keys on Ordinance Survey maps in order to develop their knowledge.",The underlined word ‘seasonal’ in paragraph 2 means ....,"(B) Cyclical.
(C) Current.
(D) Regular.
(E) Situational.",(B) Seasonal,The Meaning of word,a13,445,347,1
li37,"There have been a number of differences in the way geography is now to be approached in the National Curriculum. It was decided that there would be a renewed emphasis on spatial knowledge, as well as the human and physical processes. This should cover some technical procedures such as using grid references. There should also be a renewed commitment towards the concept of fieldwork and the use of maps, as well as written communication.
Dealing with geography, the National Curriculum includes certain topics, but not necessarily how they should be taught. For example, the focus at key stage 1 is developing knowledge about the United Kingdom and the world. Students should study certain fact such as the world’s seven continents and their locations. They should be able to name and identify the four countries and capital cities of the UK. Trips to London may include extra-curricular education that can aid students‟ understanding of the United Kingdom. They also should be able to identify seasonal weather patterns, identify hot and cold areas of the world, and use world maps and globes to identify the UK and other countries and oceans.
As they progress to key stage 2, students are expected to extend their knowledge to include Europe, North, and South America as well as significant human and physical features. They should be able to identify the position of latitude, longitude, the Equator and other large features of the world such as the Tropics of Cancer and Capricorn.
Students at key stage 2 should study more physical geography including the climate zones, biomes and features such as volcanoes and earthquakes. Trips to destinations such as Iceland could encourage further learning about some of the world’s physical geography. There is a huge emphasis on geographical skills at  this stage. Students should be able to use the eight points of a compass, four and six-figure grid references and keys on Ordinance Survey maps in order to develop their knowledge.","According to the passage, key stage 2 focuses more on ....","(A) The Tropics of Cancer and Capricorn.
(B) Broader geographical abilities.
(C) Patterns of climate change.
(D) Geographical physics.
(E) The trip to Iceland.",(B) Broader geographical abilities.,the focuses of key stage,a13,121,76,2
li38,"No one doubts that the words we write or speak are an expression of our inner thoughts and personalities. But beyond the meaningful content of language, a wealth of unique insights into an author’s mind are hidden in the style of a text - in such elements as how often certain words and word categories are used, regardless of context. When people try to present themselves a certain way, they tend to select what they think are appropriate nouns and verbs, but they are unlikely to control their use of articles and pronouns. These small words create the style of a text, which is less subject to conscious manipulation.
Social psychologist James W. Pennebaker of the University of Texas at Austin Pennebaker developed a computer program that analyzes text, called Linguistic Inquiry and Word Count (LIWC, pronounced “Luke”). The software has been used to examine other speech characteristics as well, tallying up nouns and verbs in hundreds of categories to expose buried patterns. 
Most recently, Pennebaker and his colleagues used LIWC to analyze the candidates’ speeches and interviews during last fall’s presidential election. The software counts how many times a speaker or author uses words in specific categories, such as emotion or perception, and words that indicate complex cognitive processes. It also tallies up so-called function words such as pronouns, articles, numerals and conjunctions. Within each of these major categories are subsets: Are there more mentions of sad or happy emotions? Does the speaker prefer ""I"" and ""me"" to ""us"" and ""we""? LIWC answers these quantitative questions; psychologists must then figure out what the numbers mean. Before LIWC was developed in the mid-1990s, years of
psychological research in which people counted words by hand established robust connections between word usage and psychological states or character traits.
The political candidates, for example, showed clear differences in their speaking styles. John McCain tended to speak directly and personally to his constituency, using a vocabulary that was both emotionally loaded and impulsive. Barack Obama, in contrast, made frequent use of causal relationships, which indicated more complex thought processes. He also tended to be vaguer than his Republican rival.",An appropriate title for the text is _______.,"(A) Linguistic Analysis Program: A New Invention
(B) Psychological Analysis in US Presidents’ Speeches
(C) How the Use of Articles and Pronouns Reveals Our Characters.
(D) What Your Choice of Words Says About Your Personality
(E) Low-level Words That Give Clues to Large-Scale Behavior",(A) Linguistic Analysis Program: A New Invention,Title of text,a14,180,66,3
li39,"No one doubts that the words we write or speak are an expression of our inner thoughts and personalities. But beyond the meaningful content of language, a wealth of unique insights into an author’s mind are hidden in the style of a text - in such elements as how often certain words and word categories are used, regardless of context. When people try to present themselves a certain way, they tend to select what they think are appropriate nouns and verbs, but they are unlikely to control their use of articles and pronouns. These small words create the style of a text, which is less subject to conscious manipulation.
Social psychologist James W. Pennebaker of the University of Texas at Austin Pennebaker developed a computer program that analyzes text, called Linguistic Inquiry and Word Count (LIWC, pronounced “Luke”). The software has been used to examine other speech characteristics as well, tallying up nouns and verbs in hundreds of categories to expose buried patterns. 
Most recently, Pennebaker and his colleagues used LIWC to analyze the candidates’ speeches and interviews during last fall’s presidential election. The software counts how many times a speaker or author uses words in specific categories, such as emotion or perception, and words that indicate complex cognitive processes. It also tallies up so-called function words such as pronouns, articles, numerals and conjunctions. Within each of these major categories are subsets: Are there more mentions of sad or happy emotions? Does the speaker prefer ""I"" and ""me"" to ""us"" and ""we""? LIWC answers these quantitative questions; psychologists must then figure out what the numbers mean. Before LIWC was developed in the mid-1990s, years of
psychological research in which people counted words by hand established robust connections between word usage and psychological states or character traits.
The political candidates, for example, showed clear differences in their speaking styles. John McCain tended to speak directly and personally to his constituency, using a vocabulary that was both emotionally loaded and impulsive. Barack Obama, in contrast, made frequent use of causal relationships, which indicated more complex thought processes. He also tended to be vaguer than his Republican rival.","According to the text, how does LIWC help analyze president candidates’ speeches?","(A) It does the quantitative analysis, which was later used by psychologist.
(B) It helps the psychologist reveal the candidates’ hidden motives.
(C) It makes analysis of nouns and verbs used by the candidates during their speeches.
(D) It counts how many inappropriate words are used by the candidates.
(E) It provides psychological research on the connection of word usage and people’s personality.",(E) It provides psychological research on the connection of word usage and people’s personality.,according to the text,a14,851,617,1
li40,"No one doubts that the words we write or speak are an expression of our inner thoughts and personalities. But beyond the meaningful content of language, a wealth of unique insights into an author’s mind are hidden in the style of a text - in such elements as how often certain words and word categories are used, regardless of context. When people try to present themselves a certain way, they tend to select what they think are appropriate nouns and verbs, but they are unlikely to control their use of articles and pronouns. These small words create the style of a text, which is less subject to conscious manipulation.
Social psychologist James W. Pennebaker of the University of Texas at Austin Pennebaker developed a computer program that analyzes text, called Linguistic Inquiry and Word Count (LIWC, pronounced “Luke”). The software has been used to examine other speech characteristics as well, tallying up nouns and verbs in hundreds of categories to expose buried patterns. 
Most recently, Pennebaker and his colleagues used LIWC to analyze the candidates’ speeches and interviews during last fall’s presidential election. The software counts how many times a speaker or author uses words in specific categories, such as emotion or perception, and words that indicate complex cognitive processes. It also tallies up so-called function words such as pronouns, articles, numerals and conjunctions. Within each of these major categories are subsets: Are there more mentions of sad or happy emotions? Does the speaker prefer ""I"" and ""me"" to ""us"" and ""we""? LIWC answers these quantitative questions; psychologists must then figure out what the numbers mean. Before LIWC was developed in the mid-1990s, years of
psychological research in which people counted words by hand established robust connections between word usage and psychological states or character traits.
The political candidates, for example, showed clear differences in their speaking styles. John McCain tended to speak directly and personally to his constituency, using a vocabulary that was both emotionally loaded and impulsive. Barack Obama, in contrast, made frequent use of causal relationships, which indicated more complex thought processes. He also tended to be vaguer than his Republican rival.","According to the text, which of the following statements about LIWC is FALSE?","(A) The software cannot detect unconscious use of words.
(B) The software is able to count certain words and analyze the numbers.
(C) By using LIWC, we learn about the characteristics of the US presidential candidates.
(D) LIWC’s result confirms that people’s characters affect their word usage.
(E) The software works on the basis of the psychologists’ analysis design.",(A) The software cannot detect unconscious use of words.,according to the text,a14,411,329,1
li41,"Text 1
Bekasi city administration, West Java, has allowed its residents to hold religious events in mosques and other places of worship. “[Mass religious activities are] now permissible, including the upcoming Friday prayer, but still under the health protocols of Covid-19,” said Bekasi Mayor Rahmat Effendi, Friday, May 29. The permit is issued through the Bekasi Mayor’s circular No. 450/3408/SETDA.KESSOS on protocols of religious activities to prevent the spread of coronavirus disease or Covid-19 in the city.
In a circular inked on Wednesday, May 27, the implementation of religious activities must follow the Covid-19 health protocols. For example, the houses of worship must be cleaned with disinfectant first before services.
The management must also submit a notice to the Bekasi administration. “They are obliged to provide hand sanitizers and thermal gun to check the body temperature,” Rahmat added. Besides, congregations are mandated to wear face masks and bring their prayers’ equipment, as well as keep a distance of 1.2 meters between each other.",The word ’outbreak’ in paragraph 1 means...,"(A) Epidemic
(B) Catastrophe
(C) Doom
(D) Infectious
(E) Reluctant",(A) Epidemic,The Meaning of word,a15,370,329,1
li42,"Text 1
Bekasi city administration, West Java, has allowed its residents to hold religious events in mosques and other places of worship. “[Mass religious activities are] now permissible, including the upcoming Friday prayer, but still under the health protocols of Covid-19,” said Bekasi Mayor Rahmat Effendi, Friday, May 29. The permit is issued through the Bekasi Mayor’s circular No. 450/3408/SETDA.KESSOS on protocols of religious activities to prevent the spread of coronavirus disease or Covid-19 in the city.
In a circular inked on Wednesday, May 27, the implementation of religious activities must follow the Covid-19 health protocols. For example, the houses of worship must be cleaned with disinfectant first before services.
The management must also submit a notice to the Bekasi administration. “They are obliged to provide hand sanitizers and thermal gun to check the body temperature,” Rahmat added. Besides, congregations are mandated to wear face masks and bring their prayers’ equipment, as well as keep a distance of 1.2 meters between each other.",The passage above mainly discuss about...,"(A) Possibility of coronavirus disease in mosque and other places of worship
(B) Implementation of health protocols in mosques and other places of worship
(C) Congregation to clean and maintain mosques and other places of worship
(D) Bekasi city reopen mosque and other places of worship totally
(E) The mosque and other worship places reopening issued through Bekasi Mayor’s circular No. 450/3408/SETDA.KESSOS",(E) The mosque and other worship places reopening issued through Bekasi Mayor’s circular No. 450/3408/SETDA.KESSOS,the main of discusses,a15,786,64,3
li43,"Text 1
Bekasi city administration, West Java, has allowed its residents to hold religious events in mosques and other places of worship. “[Mass religious activities are] now permissible, including the upcoming Friday prayer, but still under the health protocols of Covid-19,” said Bekasi Mayor Rahmat Effendi, Friday, May 29. The permit is issued through the Bekasi Mayor’s circular No. 450/3408/SETDA.KESSOS on protocols of religious activities to prevent the spread of coronavirus disease or Covid-19 in the city.
In a circular inked on Wednesday, May 27, the implementation of religious activities must follow the Covid-19 health protocols. For example, the houses of worship must be cleaned with disinfectant first before services.
The management must also submit a notice to the Bekasi administration. “They are obliged to provide hand sanitizers and thermal gun to check the body temperature,” Rahmat added. Besides, congregations are mandated to wear face masks and bring their prayers’ equipment, as well as keep a distance of 1.2 meters between each other.",What may cause Bekasi Mayor’s circular No. 450/3408/SETDA.KESSOS permit issued...,"(A) To let people pray in their places of worship safely following the health protocols
(B) To prevent protests from places of worship closing
(C) To urge people to pray in their places of worship
(D) To worship the same faith
(E) To clean places of worship",(A) To let people pray in their places of worship safely following the health protocols,the cause based on text,a15,782,501,2
li44,"Text 1
Bekasi city administration, West Java, has allowed its residents to hold religious events in mosques and other places of worship. “[Mass religious activities are] now permissible, including the upcoming Friday prayer, but still under the health protocols of Covid-19,” said Bekasi Mayor Rahmat Effendi, Friday, May 29. The permit is issued through the Bekasi Mayor’s circular No. 450/3408/SETDA.KESSOS on protocols of religious activities to prevent the spread of coronavirus disease or Covid-19 in the city.
In a circular inked on Wednesday, May 27, the implementation of religious activities must follow the Covid-19 health protocols. For example, the houses of worship must be cleaned with disinfectant first before services.
The management must also submit a notice to the Bekasi administration. “They are obliged to provide hand sanitizers and thermal gun to check the body temperature,” Rahmat added. Besides, congregations are mandated to wear face masks and bring their prayers’ equipment, as well as keep a distance of 1.2 meters between each other.",What is the author’s purpose in writing the passage ...,"(A) Urge people to pray in their home
(B) Prevent coronavirus spread in Bekasi City
(C) Make sure people follow health protocols
(D) Inform the reopening of worship places in Bekasi City
(E) Concern people about importance of health",(D) Inform the reopening of worship places in Bekasi City,the purpose of text,a15,655,488,1
li45,"Text 2
President Joko “Jokowi” Widodo evaluated four aspects of Indonesia’s national strategic projects for the country’s COVID-19 economic recovery effort. The first message he conveyed after conducting the virtual meeting earlier today was that the strategic agendas crucial to the nation will not be stopped and must continue.
“This morning, we will evaluate the national strategic project for the economic recovery due to the COVID-19 pandemic,” he said. The second crucial aspect he said must continue was the prioritized implementation of the national strategic projects (PSN) that had a direct effect on the people’s economy and its recovery.
“I noted that several national strategic projects are very crucial to equalize and strengthen the people’s economy,” said Jokowi while ensuring that the programs would be executed under strict health protocols. Those included in the PSN he considered crucial were the people’s land certification program, legalization of transmigration land, agrarian reform, social forestries, and the rejuvenation of people’s plantations.",Sentence “those” in paragraph 3 refers to ...,"(A) COVID-19 economic recovery effort
(B) Health protocols
(C) National strategic projects
(D) Land and certification program
(E) Equalize and strengthen people’s economy",(C) National strategic projects,The Meaning of word,a16,316,51,3
li46,"Text 2
President Joko “Jokowi” Widodo evaluated four aspects of Indonesia’s national strategic projects for the country’s COVID-19 economic recovery effort. The first message he conveyed after conducting the virtual meeting earlier today was that the strategic agendas crucial to the nation will not be stopped and must continue.
“This morning, we will evaluate the national strategic project for the economic recovery due to the COVID-19 pandemic,” he said. The second crucial aspect he said must continue was the prioritized implementation of the national strategic projects (PSN) that had a direct effect on the people’s economy and its recovery.
“I noted that several national strategic projects are very crucial to equalize and strengthen the people’s economy,” said Jokowi while ensuring that the programs would be executed under strict health protocols. Those included in the PSN he considered crucial were the people’s land certification program, legalization of transmigration land, agrarian reform, social forestries, and the rejuvenation of people’s plantations.","By writing the sentences in paragraph 2, the author intends to tell the readers about ...","(A) Government evaluation of the strategic project for economic recovery to prioritize National Strategic Projects (PSN)
(B) National Strategic Projects (PSN) had a significant effect on economic recovery
(C) Implementation of National Strategic Projects (PSN)
(D) President Joko Widodo evaluate the national strategy projects
(E) COVID-19 economic recovery plan",(B) National Strategic Projects (PSN) had a significant effect on economic recovery,the author intend to tell the readers,a16,399,147,3
li47,"Text 2
President Joko “Jokowi” Widodo evaluated four aspects of Indonesia’s national strategic projects for the country’s COVID-19 economic recovery effort. The first message he conveyed after conducting the virtual meeting earlier today was that the strategic agendas crucial to the nation will not be stopped and must continue.
“This morning, we will evaluate the national strategic project for the economic recovery due to the COVID-19 pandemic,” he said. The second crucial aspect he said must continue was the prioritized implementation of the national strategic projects (PSN) that had a direct effect on the people’s economy and its recovery.
“I noted that several national strategic projects are very crucial to equalize and strengthen the people’s economy,” said Jokowi while ensuring that the programs would be executed under strict health protocols. Those included in the PSN he considered crucial were the people’s land certification program, legalization of transmigration land, agrarian reform, social forestries, and the rejuvenation of people’s plantations.","Based on the passage above, which of the following statement is not the national strategic projects (PSN)...","(A) Land certification
(B) Social forestries program,
(C) Migration legalization program
(D) Agrarian reformation
(E) Plantation rejuvenation",(C) Migration legalization program,based on text,a16,530,494,1
li48,"Text 2
President Joko “Jokowi” Widodo evaluated four aspects of Indonesia’s national strategic projects for the country’s COVID-19 economic recovery effort. The first message he conveyed after conducting the virtual meeting earlier today was that the strategic agendas crucial to the nation will not be stopped and must continue.
“This morning, we will evaluate the national strategic project for the economic recovery due to the COVID-19 pandemic,” he said. The second crucial aspect he said must continue was the prioritized implementation of the national strategic projects (PSN) that had a direct effect on the people’s economy and its recovery.
“I noted that several national strategic projects are very crucial to equalize and strengthen the people’s economy,” said Jokowi while ensuring that the programs would be executed under strict health protocols. Those included in the PSN he considered crucial were the people’s land certification program, legalization of transmigration land, agrarian reform, social forestries, and the rejuvenation of people’s plantations.",What is the best summary of the passage...,"(A) President Joko Widodo evaluate four aspects of Indonesia strategic projects to recover economic impact after COVID-19 pandemic
(B) Evaluation of economic recovery included people’s land certification program, legalization of transmigration land, agrarian reform, social forestries, and the rejuvenation of people’s plantations
(C) National Strategic Projects (PSN) implemented under strict health protocols
(D) Indonesia economic rejuvenation after COVID-19 pandemic
(E) COVID-19 significant effect on Indonesia’s economic activity",(A) President Joko Widodo evaluate four aspects of Indonesia strategic projects to recover economic impact after COVID-19 pandemic,the sumarry of text,a16,148,45,3
li49,"Text 3
The thought of a car or truck that can drive itself is at once both exciting and frightening. Autonomous vehicle navigation, as the technology is known, may make life more convenient if it allows people to kick back and enjoy a good book or movie while their cars guide themselves through rush-hour traffic. However, what happens if it starts to rain or if traffic suddenly picks up?
If the technology is to work at all, it will have to be completely safe on all roads, under all speeds, and in all weather. Therein lies the challenge: if cars and trucks are to drive autonomously, they will need futuristic sensors and advanced computing capabilities to respond to ever-changing road conditions.
Perhaps the most extreme example of ever-changing conditions is a war zone, where roads may be reduced to rubble and vehicles are natural targets of attack. Rolling out fleets of self-navigating vehicles for the military is an enticing idea because it could keep thousands of troops out of harm’s way. Nevertheless, will it be possible for these vehicles to operate in war zones? This question was the inspiration for a recent Defense Advanced Research Projects Agency (DARPA) contest aimed at spurring the development of such technologies.
Held at a former air force base in Victorville, Calif. In late 2007, the DARPA Urban Challenge offered a $3.5 million purse to competitors who could design the fastest and safest vehicles that could traverse a 60-mile urban course in moving traffic in less than six hours. The contestant vehicles were unmanned and had to complete a simulated military supply mission, manoeuvring through a mock city environment, avoiding obstacles, merging into moving traffic, navigating traffic circles, and negotiating intersections - all while conforming to California driving rules. Of the 89 international teams that entered the challenge, only six finished in the allotted time.
Wende Zhang of General Motors was part of the team that designed the winning vehicle, which finished with the fastest time - an average speed of approximately 13 miles per hour. The GM team drew upon existing technology already offered in some of their vehicles that can assist in parking or detect lane markers and trigger alarms if the drivers are coming too close to the shoulder of the road. For the DARPA challenge, they developed a more sophisticated package of sensors that included GPS coupled with a camera and a laser-ranging LIDAR system to guide and correct the vehicle’s route through the city. In Baltimore, Zhang will present GM’s patented new methods for detecting lanes and correcting a vehicle’s route, which helped them win the challenge.
Though they won, people should not look for robotic chauffeurs immediately. The technology must prove reliable in many different road, weather and lighting conditions. Still, says Zhang, a commercially- viable autonomous driving product may be available in the next decade.",The best title for this passage is _______.,"(A) Future War Zone Vehicles
(B) A Giant Leap in automotive industry
(C) Research on the development of unmanned vehicles
(D) Defense Advanced Research Projects Agency
(E) The Triumph of General Motors in a competition",(C) Research on the development of unmanned vehicles,Title of text,a17,933,295,3
li50,"Text 3
The thought of a car or truck that can drive itself is at once both exciting and frightening. Autonomous vehicle navigation, as the technology is known, may make life more convenient if it allows people to kick back and enjoy a good book or movie while their cars guide themselves through rush-hour traffic. However, what happens if it starts to rain or if traffic suddenly picks up?
If the technology is to work at all, it will have to be completely safe on all roads, under all speeds, and in all weather. Therein lies the challenge: if cars and trucks are to drive autonomously, they will need futuristic sensors and advanced computing capabilities to respond to ever-changing road conditions.
Perhaps the most extreme example of ever-changing conditions is a war zone, where roads may be reduced to rubble and vehicles are natural targets of attack. Rolling out fleets of self-navigating vehicles for the military is an enticing idea because it could keep thousands of troops out of harm’s way. Nevertheless, will it be possible for these vehicles to operate in war zones? This question was the inspiration for a recent Defense Advanced Research Projects Agency (DARPA) contest aimed at spurring the development of such technologies.
Held at a former air force base in Victorville, Calif. In late 2007, the DARPA Urban Challenge offered a $3.5 million purse to competitors who could design the fastest and safest vehicles that could traverse a 60-mile urban course in moving traffic in less than six hours. The contestant vehicles were unmanned and had to complete a simulated military supply mission, manoeuvring through a mock city environment, avoiding obstacles, merging into moving traffic, navigating traffic circles, and negotiating intersections - all while conforming to California driving rules. Of the 89 international teams that entered the challenge, only six finished in the allotted time.
Wende Zhang of General Motors was part of the team that designed the winning vehicle, which finished with the fastest time - an average speed of approximately 13 miles per hour. The GM team drew upon existing technology already offered in some of their vehicles that can assist in parking or detect lane markers and trigger alarms if the drivers are coming too close to the shoulder of the road. For the DARPA challenge, they developed a more sophisticated package of sensors that included GPS coupled with a camera and a laser-ranging LIDAR system to guide and correct the vehicle’s route through the city. In Baltimore, Zhang will present GM’s patented new methods for detecting lanes and correcting a vehicle’s route, which helped them win the challenge.
Though they won, people should not look for robotic chauffeurs immediately. The technology must prove reliable in many different road, weather and lighting conditions. Still, says Zhang, a commercially- viable autonomous driving product may be available in the next decade.",What is stated about autonomous vehicle navigation in the passage?,"(A) It cannot function if it runs out of electricity.
(B) Bad weather and traffic jam are minor problems for autonomous vehicles.
(C) Sixty teams managed to design autonomous vehicles in the DARPA competition.
(D) Autonomous vehicles will be equipped with a state-of-the art navigating system.
(E) Robotic chauffeurs will be ready in the near future.",(D) Autonomous vehicles will be equipped with a state-of-the art navigating system.,the statement in text,a17,187,143,1
li51,"Text 3
The thought of a car or truck that can drive itself is at once both exciting and frightening. Autonomous vehicle navigation, as the technology is known, may make life more convenient if it allows people to kick back and enjoy a good book or movie while their cars guide themselves through rush-hour traffic. However, what happens if it starts to rain or if traffic suddenly picks up?
If the technology is to work at all, it will have to be completely safe on all roads, under all speeds, and in all weather. Therein lies the challenge: if cars and trucks are to drive autonomously, they will need futuristic sensors and advanced computing capabilities to respond to ever-changing road conditions.
Perhaps the most extreme example of ever-changing conditions is a war zone, where roads may be reduced to rubble and vehicles are natural targets of attack. Rolling out fleets of self-navigating vehicles for the military is an enticing idea because it could keep thousands of troops out of harm’s way. Nevertheless, will it be possible for these vehicles to operate in war zones? This question was the inspiration for a recent Defense Advanced Research Projects Agency (DARPA) contest aimed at spurring the development of such technologies.
Held at a former air force base in Victorville, Calif. In late 2007, the DARPA Urban Challenge offered a $3.5 million purse to competitors who could design the fastest and safest vehicles that could traverse a 60-mile urban course in moving traffic in less than six hours. The contestant vehicles were unmanned and had to complete a simulated military supply mission, manoeuvring through a mock city environment, avoiding obstacles, merging into moving traffic, navigating traffic circles, and negotiating intersections - all while conforming to California driving rules. Of the 89 international teams that entered the challenge, only six finished in the allotted time.
Wende Zhang of General Motors was part of the team that designed the winning vehicle, which finished with the fastest time - an average speed of approximately 13 miles per hour. The GM team drew upon existing technology already offered in some of their vehicles that can assist in parking or detect lane markers and trigger alarms if the drivers are coming too close to the shoulder of the road. For the DARPA challenge, they developed a more sophisticated package of sensors that included GPS coupled with a camera and a laser-ranging LIDAR system to guide and correct the vehicle’s route through the city. In Baltimore, Zhang will present GM’s patented new methods for detecting lanes and correcting a vehicle’s route, which helped them win the challenge.
Though they won, people should not look for robotic chauffeurs immediately. The technology must prove reliable in many different road, weather and lighting conditions. Still, says Zhang, a commercially- viable autonomous driving product may be available in the next decade.",It can be inferred from the passage that the DARPA Urban Challenge _______.,"(A) meant to search for an advanced manned navigation system
(B) was only open for American teams
(C) gave a trivial prize to the winning team
(D) is to develop self-navigating vehicles for all sorts of road conditions
(E) was not very competitive",(D) is to develop self-navigating vehicles for all sorts of road conditions,the statement in text,a17,176,143,1
li52,"Text 3
The thought of a car or truck that can drive itself is at once both exciting and frightening. Autonomous vehicle navigation, as the technology is known, may make life more convenient if it allows people to kick back and enjoy a good book or movie while their cars guide themselves through rush-hour traffic. However, what happens if it starts to rain or if traffic suddenly picks up?
If the technology is to work at all, it will have to be completely safe on all roads, under all speeds, and in all weather. Therein lies the challenge: if cars and trucks are to drive autonomously, they will need futuristic sensors and advanced computing capabilities to respond to ever-changing road conditions.
Perhaps the most extreme example of ever-changing conditions is a war zone, where roads may be reduced to rubble and vehicles are natural targets of attack. Rolling out fleets of self-navigating vehicles for the military is an enticing idea because it could keep thousands of troops out of harm’s way. Nevertheless, will it be possible for these vehicles to operate in war zones? This question was the inspiration for a recent Defense Advanced Research Projects Agency (DARPA) contest aimed at spurring the development of such technologies.
Held at a former air force base in Victorville, Calif. In late 2007, the DARPA Urban Challenge offered a $3.5 million purse to competitors who could design the fastest and safest vehicles that could traverse a 60-mile urban course in moving traffic in less than six hours. The contestant vehicles were unmanned and had to complete a simulated military supply mission, manoeuvring through a mock city environment, avoiding obstacles, merging into moving traffic, navigating traffic circles, and negotiating intersections - all while conforming to California driving rules. Of the 89 international teams that entered the challenge, only six finished in the allotted time.
Wende Zhang of General Motors was part of the team that designed the winning vehicle, which finished with the fastest time - an average speed of approximately 13 miles per hour. The GM team drew upon existing technology already offered in some of their vehicles that can assist in parking or detect lane markers and trigger alarms if the drivers are coming too close to the shoulder of the road. For the DARPA challenge, they developed a more sophisticated package of sensors that included GPS coupled with a camera and a laser-ranging LIDAR system to guide and correct the vehicle’s route through the city. In Baltimore, Zhang will present GM’s patented new methods for detecting lanes and correcting a vehicle’s route, which helped them win the challenge.
Though they won, people should not look for robotic chauffeurs immediately. The technology must prove reliable in many different road, weather and lighting conditions. Still, says Zhang, a commercially- viable autonomous driving product may be available in the next decade.","The word ""obstacles"" in paragraph 4 is closest in meaning to which of the following?","(A) Problems
(B) Difficulties
(C) Obstructions
(D) Burdens
(E) Nuisances",(B) Difficulties,The Meaning of word,a17,908,66,3
